Latitude,Longitude
40.731,-73.98427
40.80266,-73.94728
40.78852,-73.96746
40.71078,-74.01623
40.68931,-73.95548
40.74881,-73.97234
40.76456,-73.98233
40.71284,-73.93965
40.80395,-73.95519
40.69009,-73.95314
40.69169,-73.9603
40.70818,-73.92202
40.71481,-74.00934
40.70658,-73.96759
40.72131,-73.98527
40.72311,-73.99476
40.78277,-73.95164
40.81157,-73.95335
40.77631,-73.97953
40.7312,-73.98857
40.70683,-73.95375
40.71295,-73.93874
40.67204,-73.95147
40.72878,-73.97854
40.7187,-73.95133
40.67749,-73.98031
40.73747,-73.9248
40.71875,-73.94935
40.76391,-73.9782
40.81569,-73.96058
40.68366,-73.95009
40.7001,-73.99183
40.68585,-73.97016
40.70498,-73.92868
40.67191,-73.93997
40.73246,-74.00215
40.69023,-73.94628
40.69096,-73.94613
40.80126,-73.9454
40.74166,-73.99892
40.8145,-73.94962
40.71261,-73.94154
40.82519,-73.9453
40.72644,-73.9923
40.68909,-73.9173
40.73689,-73.98451
40.69048,-73.92193
40.71454,-73.94965
40.72569,-73.99227
40.71618,-73.94189
40.69493,-73.94161
40.74386,-73.99541
40.85557,-73.93641
40.7221,-73.98356
40.73679,-73.98177
40.68385,-73.92349
40.82557,-73.95514
40.73285,-73.98245
40.71766,-73.95634
40.72982,-73.98532
40.68135,-73.9046
40.80964,-73.94098
40.71216,-73.96274
40.75,-73.99721
40.71817,-73.96401
40.73196,-73.97932
40.74392,-73.9811
40.73544,-73.97465
40.6784,-73.89362
40.68674,-73.95392
40.76129,-73.96869
40.7525,-73.96492
40.68897,-73.98765
40.82097,-73.93765
40.70714,-73.9216
40.72369,-73.9753
40.72969,-73.98151
40.71417,-74.00678
40.67522,-73.99978
40.68489,-73.95473
40.80738,-73.95855
40.69322,-73.94581
40.6889,-73.92469
40.82597,-73.95102
40.72485,-73.98349
40.76254,-73.98712
40.72335,-73.98549
40.76906,-73.9517
40.72394,-73.98941
40.84278,-73.93725
40.78618,-73.97339
40.68864,-73.94166
40.75562,-73.99736
40.77585,-73.95566
40.71338,-73.96833
40.74386,-74.00106
40.7582,-73.96692
40.72838,-74.00462
40.68283,-73.99813
40.68185,-73.95336
40.75283,-73.92915
40.74599,-73.99775
40.76316,-73.99358
40.67593,-73.95885
40.7366,-73.98703
40.7789,-73.95311
40.74855,-73.977
40.72934,-74.00075
40.72589,-73.94055
40.71216,-73.96615
40.68413,-73.92693
40.75669,-73.9666
40.71394,-73.94193
40.75375,-73.96556
40.70343,-73.91343
40.76296,-73.98641
40.75406,-73.99376
40.70565,-73.92254
40.68166,-73.94325
40.75066,-74.00377
40.68285,-73.95112
40.68442,-73.95639
40.69181,-73.95366
40.74793,-74.00691
40.68049,-73.97302
40.76981,-73.95812
40.72587,-73.94122
40.72749,-73.94201
40.75463,-73.97062
40.68374,-73.98558
40.70505,-73.92281
40.71863,-73.94575
40.73892,-73.98922
40.73673,-73.92526
40.74676,-74.00234
40.71351,-73.94316
40.70727,-73.95459
40.76019,-73.99586
40.70561,-73.92515
40.72147,-73.98806
40.72745,-73.98344
40.7706,-73.98919
40.68396,-73.98914
40.67814,-73.92375
40.75876,-73.96854
40.67801,-73.96106
40.68516,-73.97461
40.67138,-73.96058
40.81056,-73.943
40.82954,-73.94436
40.80029,-73.94294
40.76425,-73.90489
40.69309,-73.95921
40.69414,-73.96634
40.68474,-73.9632
40.67963,-73.9375
40.72083,-73.98755
40.82438,-73.94332
40.67689,-73.95878
40.74404,-73.95233
40.77453,-73.92833
40.71278,-73.94035
40.71715,-73.95527
40.72709,-73.98442
40.7161,-73.95074
40.71758,-73.9543
40.7193,-73.98986
40.76143,-73.99223
40.71532,-73.94581
40.80026,-73.95197
40.70576,-73.94827
40.69135,-73.95859
40.68492,-73.96669
40.73772,-73.98025
40.67982,-73.98005
40.76135,-73.97785
40.72373,-73.99118
40.75887,-73.99475
40.71674,-73.95262
40.6912,-73.96686
40.69356,-73.96744
40.71972,-73.99299
40.73419,-73.95493
40.69117,-73.97047
40.80688,-73.94932
40.80874,-73.94756
40.76247,-73.99225
40.72815,-73.98059
40.7582,-73.91687
40.72997,-73.98497
40.68437,-73.98654
40.82024,-73.93799
40.72318,-73.94931
40.67769,-73.92303
40.79629,-73.94769
40.68626,-73.91324
40.68605,-73.97517
40.80419,-73.95582
40.74328,-73.99742
40.72575,-73.95231
40.70604,-73.94457
40.7193,-73.99781
40.75401,-73.91757
40.80009,-73.97009
40.68508,-73.97393
40.76266,-73.91451
40.72187,-73.98083
40.7281,-73.98671
40.74423,-73.97614
40.73925,-73.99359
40.71746,-73.9607
40.67475,-73.96385
40.80844,-73.92889
40.7334,-73.98801
40.71688,-73.94584
40.77924,-73.95405
40.72139,-73.99271
40.71286,-73.98437
40.8233,-73.95591
40.72811,-73.98663
40.76876,-73.95979
40.67694,-73.9813
40.71367,-73.95673
40.69484,-73.9342
40.70022,-73.91441
40.76636,-73.98634
40.6713,-73.94329
40.77021,-73.98721
40.72493,-74.00193
40.81381,-73.94166
40.72796,-73.99761
40.70978,-73.96854
40.74163,-73.99857
40.72823,-73.98933
40.72679,-73.98598
40.70608,-73.94269
40.72539,-73.94074
40.7282,-73.98615
40.76838,-73.95481
40.72862,-73.98885
40.77906,-73.91265
40.69937,-73.91463
40.79859,-73.96078
40.80168,-73.96253
40.72754,-73.98555
40.77556,-73.9483
40.67468,-73.94184
40.67148,-73.95698
40.71971,-73.95998
40.68248,-73.95149
40.78918,-73.97927
40.84082,-73.93896
40.81402,-73.94358
40.72886,-73.98036
40.78813,-73.94495
40.76663,-73.98069
40.76485,-73.98752
40.67497,-73.95879
40.69025,-73.96704
40.7838,-73.9482
40.71002,-73.95802
40.8639,-73.92808
40.71044,-73.93987
40.76273,-73.95866
40.71861,-73.94362
40.8083,-73.9439
40.72778,-74.0086
40.80446,-73.96366
40.81615,-73.96156
40.71695,-73.99178
40.76542,-73.98081
40.70493,-73.90795
40.71914,-73.99174
40.78021,-73.9805
40.86888,-73.92059
40.68631,-73.95575
40.6841,-73.96691
40.69641,-73.90994
40.69594,-73.96715
40.86317,-73.92873
40.73003,-73.98576
40.82475,-73.94842
40.76709,-73.98577
40.78605,-73.95087
40.80034,-73.96638
40.7577,-73.91981
40.71491,-73.94864
40.73985,-74.00138
40.7582,-73.92811
40.72329,-73.9981
40.75832,-73.92874
40.81639,-73.94085
40.79675,-73.96916
40.81858,-73.9559
40.81728,-73.94583
40.72635,-73.97595
40.6839,-73.94446
40.72782,-73.98095
40.76589,-73.92864
40.76749,-73.95533
40.67559,-73.98362
40.68673,-73.91024
40.76326,-73.98165
40.76473,-73.98937
40.70781,-73.92184
40.68671,-73.93346
40.72148,-73.98823
40.73987,-73.98317
40.74817,-73.91886
40.72717,-73.9927
40.69767,-73.97137
40.77376,-73.95343
40.80163,-73.95413
40.6856,-73.97418
40.71589,-73.95534
40.71542,-73.95652
40.80121,-73.95063
40.73075,-74.00238
40.79053,-73.96956
40.72577,-74.00279
40.79981,-73.94048
40.72829,-73.98907
40.80797,-73.93686
40.75184,-73.97199
40.6922,-73.92399
40.77928,-73.97966
40.74282,-73.9803
40.67659,-73.95608
40.82078,-73.93771
40.77127,-73.95033
40.74221,-73.98121
40.71524,-73.94299
40.67828,-73.92965
40.70491,-73.94268
40.74374,-74.00044
40.71955,-73.96049
40.6863,-73.98572
40.70731,-73.94344
40.75053,-73.97747
40.73033,-73.98742
40.72532,-73.93992
40.73397,-73.95442
40.68637,-73.9417
40.81233,-73.96101
40.71715,-73.98936
40.7018,-73.91823
40.68171,-73.92085
40.73303,-73.95153
40.69142,-73.93481
40.74409,-73.91868
40.71864,-73.98496
40.81286,-73.94385
40.82347,-73.89495
40.70674,-73.94365
40.70958,-73.94287
40.69134,-73.99334
40.80033,-73.96509
40.71044,-73.98756
40.72247,-73.97923
40.71651,-73.99053
40.72864,-73.98216
40.68041,-73.95838
40.73552,-74.00716
40.68476,-73.96672
40.71371,-73.96236
40.75774,-73.99371
40.74611,-74.00014
40.73408,-73.95601
40.77519,-73.95688
40.71243,-73.95873
40.74978,-73.99686
40.69286,-73.96993
40.70716,-73.89906
40.72477,-73.99323
40.74409,-73.92471
40.72287,-73.98462
40.76352,-73.95548
40.69067,-73.92207
40.77452,-73.94951
40.72045,-73.99598
40.77747,-73.98095
40.67281,-73.97628
40.70981,-73.95189
40.70381,-73.92766
40.68803,-73.99182
40.75426,-73.96886
40.78835,-73.9681
40.70988,-73.90845
40.73646,-73.98337
40.74961,-73.97865
40.69472,-73.92874
40.70765,-73.94821
40.72587,-73.94138
40.69193,-73.9274
40.72546,-73.94136
40.77517,-73.98829
40.69636,-73.91138
40.77782,-73.97848
40.72675,-73.90522
40.71872,-73.95496
40.82532,-73.94992
40.68162,-73.94848
40.7686,-73.95307
40.83454,-73.94224
40.71973,-73.99338
40.71258,-73.96392
40.73236,-74.00353
40.82029,-73.93861
40.78881,-73.98116
40.76304,-73.92777
40.76466,-73.99325
40.70912,-74.01322
40.72552,-73.94195
40.72722,-73.94167
40.81143,-73.94248
40.72476,-73.97643
40.69312,-73.90582
40.71558,-73.94355
40.68409,-73.95402
40.74193,-74.0017
40.77073,-73.93229
40.76613,-73.98721
40.71,-74.0154
40.68362,-73.99714
40.72934,-73.99983
40.78689,-73.96985
40.68478,-73.92971
40.83191,-73.9411
40.74487,-73.97452
40.72356,-74.00305
40.81968,-73.95353
40.77459,-73.95149
40.71978,-73.98643
40.71473,-73.96495
40.67177,-73.95221
40.76197,-73.99308
40.75667,-73.96464
40.76141,-73.96273
40.69346,-73.90765
40.76213,-73.99376
40.6966,-73.93072
40.74527,-73.91693
40.7836,-73.95093
40.68922,-73.94626
40.73107,-73.95712
40.71587,-73.96351
40.6864,-73.94529
40.68232,-73.92746
40.75874,-73.92999
40.70014,-73.92705
40.76337,-73.98576
40.70751,-73.92058
40.68497,-73.9902
40.72671,-73.98437
40.68926,-73.91595
40.77874,-73.98437
40.69112,-73.95203
40.7604,-73.96029
40.76252,-73.98376
40.82252,-73.94462
40.812,-73.95367
40.68214,-73.96474
40.70218,-73.91005
40.77608,-73.97614
40.71354,-73.96183
40.71364,-73.96427
40.71328,-73.95154
40.81562,-73.94426
40.72456,-73.98004
40.81333,-73.94194
40.74106,-74.00262
40.74259,-73.99708
40.67892,-73.95156
40.82811,-73.94372
40.78401,-73.94863
40.76293,-73.98981
40.71735,-73.99095
40.72422,-73.98211
40.68775,-73.9521
40.68683,-73.96981
40.78731,-73.97805
40.69972,-73.92244
40.84058,-73.93885
40.84119,-73.939
40.7759,-73.94921
40.84531,-73.93583
40.7278,-73.99205
40.73776,-73.99996
40.69587,-73.94037
40.69093,-73.97936
40.73087,-73.98713
40.71292,-73.95876
40.71539,-73.99379
40.72053,-73.98901
40.73747,-74.00014
40.74361,-73.97677
40.78616,-73.97348
40.74047,-73.99508
40.79558,-73.96969
40.68019,-73.98119
40.82649,-73.95253
40.68631,-73.93993
40.71969,-73.99287
40.71527,-73.94038
40.78605,-73.97354
40.7834,-73.97904
40.73311,-74.00401
40.70046,-73.95133
40.83426,-73.94758
40.73823,-74.00233
40.74502,-74.00429
40.77266,-73.95257
40.86467,-73.90125
40.70147,-73.92005
40.70054,-73.92374
40.80922,-73.95306
40.72926,-73.9989
40.73215,-73.98821
40.67167,-73.92434
40.72672,-73.98851
40.76437,-73.9195
40.74495,-73.95146
40.74163,-73.97533
40.74383,-73.97909
40.70422,-73.91405
40.77226,-73.95895
40.77775,-73.98485
40.72082,-73.99028
40.78158,-73.94808
40.67112,-73.94536
40.67232,-73.97879
40.79891,-73.96705
40.72847,-73.99029
40.7196,-74.00571
40.73341,-74.00791
40.78021,-73.95044
40.68835,-73.95568
40.71801,-73.95869
40.68255,-73.96124
40.76886,-73.95877
40.72599,-73.94172
40.73876,-73.98108
40.72832,-73.99916
40.78409,-73.97886
40.7444,-73.9994
40.71357,-73.96279
40.72959,-73.98112
40.7461,-73.97628
40.74622,-73.92296
40.79432,-73.97269
40.74438,-73.97965
40.80119,-73.95295
40.70868,-73.95343
40.72569,-73.94017
40.7272,-73.94176
40.78345,-73.97858
40.7358,-73.99677
40.76726,-73.98285
40.67632,-73.99204
40.73357,-73.99767
40.7604,-73.9922
40.78498,-73.97284
40.71947,-73.9552
40.76292,-73.98128
40.68123,-73.99558
40.69982,-73.9249
40.73052,-73.95568
40.73521,-74.00089
40.74398,-73.97662
40.74576,-73.97821
40.77715,-73.94788
40.78103,-73.95069
40.76182,-73.99003
40.69329,-73.95607
40.76096,-73.98646
40.67262,-73.97351
40.72153,-73.99331
40.76532,-73.99061
40.70544,-73.92192
40.78263,-73.97415
40.77469,-73.96327
40.71627,-73.99404
40.74935,-73.99723
40.82016,-73.94559
40.70972,-73.93864
40.68583,-73.96558
40.7803,-73.98347
40.68554,-73.99499
40.72727,-73.93986
40.70771,-73.94344
40.80269,-73.94637
40.7916,-73.94686
40.73374,-74.00121
40.70206,-73.90936
40.68568,-73.96244
40.69856,-73.93162
40.76054,-73.98508
40.72171,-73.99053
40.70874,-73.93818
40.71216,-73.94612
40.84966,-73.93945
40.67026,-73.92587
40.81128,-73.94117
40.7159,-73.99059
40.70941,-73.9522
40.73421,-73.95698
40.71165,-73.96716
40.76315,-73.92617
40.67286,-73.92566
40.72946,-74.00189
40.76349,-73.98985
40.68172,-73.93236
40.67935,-73.9633
40.711,-73.95403
40.78092,-73.95162
40.73997,-73.98137
40.71654,-74.00138
40.72541,-74.01015
40.70375,-73.9094
40.76046,-73.99131
40.6738,-73.93985
40.80021,-73.94142
40.73334,-73.95478
40.68843,-73.93678
40.7106,-73.95325
40.82039,-73.95514
40.70054,-73.92954
40.69045,-73.96762
40.71919,-73.9418
40.71952,-73.96281
40.73618,-74.00256
40.81904,-73.94325
40.71023,-73.94657
40.78331,-73.94489
40.72916,-73.98022
40.68008,-73.99392
40.67019,-73.95541
40.71962,-73.99178
40.78327,-73.97343
40.6998,-73.92913
40.76589,-73.98536
40.7453,-74.00704
40.67422,-73.95569
40.73169,-73.9554
40.72034,-74.01122
40.82301,-73.94907
40.83358,-73.94462
40.68642,-73.9344
40.6911,-73.92125
40.72545,-73.95405
40.72669,-73.9419
40.7851,-73.97397
40.71149,-73.99721
40.76453,-73.99515
40.71124,-73.9499
40.74955,-73.95081
40.72023,-74.00715
40.79926,-73.94499
40.73418,-73.95683
40.73348,-73.95689
40.8049,-73.96315
40.72908,-73.9965
40.82349,-73.94193
40.72598,-73.97778
40.67906,-73.99093
40.67652,-73.95713
40.69011,-73.96026
40.67348,-73.9779
40.70781,-74.00701
40.76852,-73.98735
40.72708,-73.94171
40.68091,-73.9766
40.72559,-73.95033
40.72007,-73.98946
40.75799,-73.92006
40.70669,-73.93578
40.73237,-73.98918
40.68825,-73.98038
40.79841,-73.95257
40.76122,-73.91163
40.71512,-73.94978
40.72574,-73.94146
40.68727,-74.00352
40.72297,-73.99539
40.71841,-73.95992
40.79838,-73.96388
40.68955,-73.98885
40.76269,-73.9907
40.6895,-73.95279
40.72591,-73.9422
40.71492,-73.94124
40.80121,-73.95002
40.80705,-73.94452
40.68075,-74.00961
40.72337,-74.00175
40.744,-73.98054
40.70933,-74.00381
40.71116,-73.96078
40.71072,-73.96143
40.8151,-73.95147
40.72005,-73.98609
40.77194,-73.94773
40.70451,-73.92588
40.72771,-73.95382
40.75066,-73.9972
40.77574,-73.9524
40.73405,-73.99725
40.69587,-73.9096
40.7673,-73.98809
40.71009,-73.95741
40.68844,-73.98513
40.81456,-73.94583
40.71683,-73.95623
40.74263,-73.95594
40.76441,-73.92878
40.75879,-73.96413
40.79732,-73.97259
40.76374,-73.90965
40.75879,-73.91185
40.72276,-73.99499
40.73101,-73.98936
40.76152,-73.98793
40.70365,-73.92711
40.77804,-73.91623
40.67571,-73.95161
40.69728,-73.93066
40.70558,-74.01533
40.76084,-73.98367
40.67901,-73.96237
40.68287,-73.99082
40.73905,-73.98161
40.77929,-73.97787
40.76163,-73.91783
40.70657,-74.01676
40.81472,-73.94291
40.67454,-73.96803
40.72224,-73.99491
40.68709,-73.95558
40.8075,-73.95844
40.73237,-73.98288
40.76518,-73.98746
40.72939,-73.98319
40.76791,-73.98735
40.68027,-73.96379
40.71685,-73.94246
40.8235,-73.95144
40.8029,-73.95694
40.6842,-73.9636
40.70819,-73.94813
40.79731,-73.94231
40.68611,-73.99031
40.71075,-73.95676
40.73112,-73.98558
40.84309,-73.94127
40.72002,-73.9578
40.78283,-73.97206
40.74311,-74.00718
40.8127,-73.94367
40.71997,-73.95945
40.69304,-73.92079
40.80546,-73.95221
40.67656,-73.95825
40.6883,-73.95644
40.69135,-73.94694
40.72707,-73.95681
40.75529,-73.96897
40.70942,-73.94693
40.68647,-73.98595
40.69911,-73.93713
40.67648,-73.95098
40.80007,-73.9562
40.77231,-73.95588
40.81503,-73.96029
40.79071,-73.97408
40.76608,-73.99203
40.7165,-73.94842
40.83012,-73.92714
40.77265,-73.9574
40.77276,-73.95675
40.77107,-73.95682
40.70065,-73.93862
40.79827,-73.96881
40.67318,-73.96738
40.68661,-73.97054
40.82424,-73.94664
40.69616,-73.93201
40.80029,-73.95362
40.68914,-73.9776
40.70719,-73.96407
40.72839,-73.98613
40.77278,-73.95753
40.72073,-73.98954
40.78061,-73.9498
40.76503,-73.98827
40.71498,-73.96104
40.67228,-73.93352
40.77594,-73.91786
40.67265,-73.9485
40.71112,-73.96268
40.8098,-73.95722
40.73409,-73.98559
40.72816,-73.98035
40.71827,-73.90647
40.79592,-73.97024
40.77645,-73.94865
40.67799,-73.94709
40.71226,-73.99416
40.73282,-73.9578
40.721,-73.98169
40.76791,-73.96509
40.68852,-73.93588
40.7913,-73.94265
40.72561,-73.94745
40.71675,-73.99092
40.69172,-73.96934
40.70585,-73.92698
40.73657,-73.98019
40.69987,-73.92552
40.79512,-73.97092
40.84192,-73.91108
40.71209,-73.95196
40.83677,-73.94314
40.77848,-73.98334
40.71262,-73.95292
40.74627,-73.94666
40.76419,-73.98018
40.74749,-73.92089
40.80494,-73.95638
40.6821,-73.91632
40.70934,-73.9627
40.75413,-73.96792
40.68274,-73.96487
40.68571,-73.95033
40.82305,-73.93739
40.73701,-73.98242
40.74606,-73.95765
40.69265,-73.97009
40.84203,-73.93985
40.76479,-73.98455
40.74332,-73.95426
40.8084,-73.95123
40.80697,-73.95203
40.82907,-73.94939
40.69574,-73.93111
40.83482,-73.94617
40.72173,-73.99383
40.72595,-73.94143
40.72812,-73.94704
40.70666,-73.9506
40.7678,-73.9868
40.77518,-73.95618
40.72713,-73.94141
40.67795,-74.00747
40.67203,-73.93494
40.80091,-73.91449
40.69895,-73.93249
40.77107,-73.95322
40.76351,-73.98431
40.70404,-73.93496
40.69026,-73.92701
40.69418,-73.9677
40.7558,-73.92377
40.79121,-73.94793
40.7221,-73.98259
40.68058,-73.93856
40.79496,-73.97349
40.68322,-73.99248
40.80966,-73.94711
40.7625,-73.93919
40.68286,-73.93055
40.69686,-73.93042
40.75927,-73.99223
40.73085,-73.99421
40.76544,-73.98186
40.69226,-73.98056
40.81677,-73.94371
40.77138,-73.90895
40.7645,-73.99314
40.73243,-73.98906
40.6982,-73.92852
40.71813,-73.95869
40.68009,-74.00009
40.71542,-73.98511
40.77249,-73.95756
40.84915,-73.93848
40.74389,-73.99835
40.71614,-73.96134
40.75967,-73.96595
40.72278,-73.98497
40.67736,-73.98084
40.68998,-73.96072
40.86705,-73.88545
40.77024,-73.98746
40.77852,-73.98577
40.69707,-73.93914
40.83252,-73.94916
40.68235,-74.00047
40.77349,-73.95137
40.72105,-73.9814
40.81781,-73.94577
40.69056,-73.98038
40.74309,-73.99436
40.72106,-73.99417
40.71173,-73.94955
40.73571,-74.00375
40.69297,-73.99758
40.71418,-73.99295
40.79194,-73.96913
40.68811,-73.99421
40.68211,-73.93876
40.78414,-73.9783
40.67301,-73.95312
40.7642,-73.99133
40.74235,-73.90375
40.71389,-73.9657
40.70012,-73.93062
40.80504,-73.96454
40.74405,-73.91502
40.7339,-74.00177
40.83333,-73.94182
40.78882,-73.97945
40.7576,-73.92698
40.80554,-73.92606
40.7202,-73.95191
40.77125,-73.95735
40.68576,-73.92211
40.77589,-73.98188
40.83418,-73.94274
40.8068,-73.94258
40.76147,-73.9761
40.7254,-73.94136
40.68191,-73.95136
40.76123,-73.92177
40.77065,-73.95495
40.75546,-73.96762
40.73083,-74.0006
40.77397,-73.98242
40.77297,-73.91604
40.72733,-73.9404
40.72842,-73.99903
40.83687,-73.94324
40.85711,-73.91594
40.71484,-73.98977
40.78587,-73.94764
40.71055,-73.95553
40.80005,-73.95212
40.76634,-73.98719
40.70665,-73.95067
40.77233,-73.95627
40.77182,-73.93129
40.79193,-73.97443
40.69053,-73.9791
40.74547,-73.93184
40.85084,-73.94125
40.67007,-73.94729
40.77105,-73.95727
40.71242,-73.96793
40.6907,-73.96732
40.82149,-73.93718
40.71376,-73.94239
40.81153,-73.95856
40.71046,-73.91786
40.71923,-73.95684
40.77162,-73.92626
40.79972,-73.96418
40.67335,-73.91881
40.72965,-74.00397
40.74288,-73.9803
40.77291,-73.95176
40.6847,-73.91624
40.73362,-73.9892
40.77503,-73.91882
40.68105,-73.95783
40.74923,-73.97849
40.67786,-73.99871
40.71264,-73.94017
40.68006,-73.97759
40.69924,-73.94057
40.78352,-73.97482
40.71288,-73.95822
40.68432,-73.9425
40.74411,-74.0029
40.70071,-73.92468
40.74923,-73.94962
40.69572,-73.95731
40.73026,-73.95513
40.71782,-73.99422
40.75293,-73.97173
40.71416,-73.9488
40.73487,-73.95627
40.7241,-74.0042
40.73704,-74.01049
40.69683,-73.99206
40.67512,-73.96278
40.7888,-73.94844
40.69393,-73.94689
40.77435,-73.97889
40.71097,-74.01658
40.73034,-73.99992
40.68322,-73.98968
40.71615,-73.98478
40.80071,-73.9534
40.73936,-73.99965
40.83549,-73.94765
40.73726,-73.89792
40.76375,-73.9924
40.69127,-73.96563
40.69137,-73.96723
40.80879,-73.94127
40.85504,-73.93648
40.67024,-73.99351
40.73279,-74.00322
40.78139,-73.95261
40.75971,-73.98979
40.68975,-73.96724
40.71587,-73.95934
40.76794,-73.98781
40.73726,-73.99399
40.70775,-73.94214
40.72292,-73.94924
40.67925,-73.9688
40.67479,-73.95722
40.7231,-73.98494
40.79285,-73.94482
40.71433,-73.99028
40.77233,-73.9572
40.80095,-73.9541
40.71593,-73.95642
40.69443,-73.99068
40.77222,-73.95544
40.78504,-73.97959
40.73057,-73.95023
40.68271,-73.94295
40.77126,-73.95671
40.72525,-73.9418
40.68548,-73.92039
40.83383,-73.94469
40.69666,-73.93248
40.70633,-74.01837
40.67401,-73.92833
40.71662,-74.00352
40.68426,-73.95054
40.85719,-73.93573
40.74227,-73.99362
40.67553,-73.96376
40.6769,-73.94483
40.71756,-73.95579
40.73893,-73.99464
40.70971,-73.9639
40.70113,-73.91119
40.86786,-73.92077
40.73722,-74.00043
40.80453,-73.95699
40.67729,-73.99164
40.74318,-73.97193
40.74873,-73.99557
40.68596,-73.95837
40.7276,-73.94029
40.83288,-73.91834
40.77748,-73.90971
40.72889,-73.98853
40.74475,-73.97201
40.72232,-73.98987
40.69405,-73.99634
40.74462,-73.97488
40.76866,-73.98616
40.6728,-73.97166
40.78576,-73.97594
40.77401,-73.9457
40.72916,-74.00433
40.83568,-73.94457
40.72118,-73.99682
40.74897,-73.9968
40.79245,-73.94563
40.7172,-73.9616
40.74902,-73.94066
40.72691,-73.94041
40.71477,-73.94105
40.73057,-73.99034
40.74221,-73.9974
40.78145,-73.95588
40.77209,-73.9563
40.77224,-73.95629
40.80392,-73.94685
40.69158,-73.92115
40.70442,-73.95413
40.70481,-73.97755
40.71987,-73.98641
40.72293,-73.99413
40.70789,-73.94632
40.67489,-73.91405
40.72592,-73.97991
40.78087,-73.97812
40.80739,-73.95918
40.75771,-73.99407
40.7152,-73.95445
40.74175,-73.97741
40.7245,-73.95022
40.67104,-73.94562
40.68541,-73.96728
40.69205,-73.93144
40.69071,-73.97057
40.7177,-73.94612
40.80399,-73.94665
40.7759,-73.94227
40.72126,-73.93961
40.82243,-73.94786
40.74765,-74.0042
40.67228,-73.96239
40.71848,-73.98159
40.77573,-73.98264
40.72488,-73.97996
40.81736,-73.93921
40.72418,-73.94528
40.72165,-73.98573
40.80699,-73.94227
40.71662,-73.95993
40.76745,-73.98489
40.78276,-73.95299
40.76282,-73.9637
40.68176,-73.92883
40.67231,-73.94426
40.67668,-73.97718
40.76299,-73.96166
40.70921,-73.95178
40.69545,-73.91967
40.82584,-73.94673
40.68474,-73.97959
40.71973,-73.98993
40.68452,-73.95535
40.70724,-73.94217
40.68208,-73.92994
40.68695,-73.95427
40.72976,-74.00445
40.67391,-73.96739
40.69465,-73.92675
40.68898,-73.9412
40.71029,-74.01725
40.69394,-73.95017
40.71572,-73.94058
40.71808,-73.95511
40.77221,-73.92493
40.678,-73.98049
40.67765,-73.96378
40.72854,-73.98434
40.73509,-74.00323
40.68731,-73.9745
40.71262,-73.95676
40.70675,-73.94984
40.74449,-73.99445
40.67476,-73.95312
40.76068,-73.91359
40.77737,-73.95032
40.68291,-73.94613
40.85893,-73.92985
40.82165,-73.95491
40.67507,-73.97706
40.69117,-73.97421
40.70667,-73.94921
40.67561,-73.97823
40.80185,-73.95667
40.79739,-73.96945
40.76309,-73.99155
40.67499,-73.92427
40.82931,-73.94358
40.67138,-73.94949
40.68823,-73.98604
40.69368,-73.92295
40.77059,-73.94991
40.68558,-73.9903
40.67863,-73.99399
40.77802,-73.98256
40.71254,-73.98535
40.69802,-73.97614
40.7215,-73.97747
40.71883,-73.99716
40.76429,-73.98043
40.74814,-73.97277
40.71981,-73.98701
40.79794,-73.93876
40.84919,-73.94021
40.68193,-73.97636
40.76158,-73.96031
40.8365,-73.93688
40.72243,-73.99655
40.72928,-74.00135
40.68331,-73.96568
40.69436,-73.9253
40.68338,-73.98927
40.68717,-73.9669
40.7215,-73.94136
40.68727,-73.972
40.80118,-73.95451
40.82075,-73.9379
40.68252,-73.99224
40.7278,-73.97997
40.67994,-73.94318
40.68554,-73.98471
40.74059,-73.97953
40.83686,-73.94393
40.80801,-73.93854
40.7659,-73.96611
40.7238,-73.94859
40.81198,-73.9437
40.67794,-73.97398
40.82524,-73.94186
40.71207,-73.95077
40.68833,-73.97606
40.74156,-73.99476
40.79848,-73.93908
40.76016,-73.96597
40.80131,-73.9675
40.71338,-73.99226
40.71601,-73.9587
40.76866,-73.95553
40.67658,-73.93122
40.74436,-73.97977
40.76572,-73.95541
40.75182,-73.97052
40.6812,-74.00116
40.67303,-73.96424
40.74956,-73.99671
40.74644,-73.88656
40.67766,-73.98191
40.73547,-74.0051
40.67751,-73.98143
40.68174,-73.93444
40.72823,-73.9817
40.6774,-73.94566
40.71613,-73.99266
40.68785,-73.99181
40.67592,-73.98107
40.73504,-74.00658
40.71314,-73.96719
40.80407,-73.94603
40.68033,-73.96528
40.73691,-74.00013
40.78206,-73.97797
40.70943,-73.94948
40.8008,-73.94347
40.7518,-73.9969
40.80002,-73.95559
40.77449,-73.96228
40.6846,-73.98454
40.71165,-73.94708
40.68562,-73.92375
40.77787,-73.95104
40.7631,-73.92262
40.67517,-73.89814
40.71769,-73.98953
40.72235,-73.99543
40.69236,-73.97254
40.68073,-73.90915
40.67045,-73.95716
40.73548,-73.98896
40.7381,-74.00489
40.72749,-73.99071
40.67731,-73.90733
40.68207,-73.94994
40.82888,-73.94997
40.79269,-73.94218
40.73993,-74.00619
40.67822,-73.9389
40.70648,-73.95444
40.70476,-73.90874
40.68975,-73.9346
40.81444,-73.92516
40.68172,-73.94095
40.76884,-73.95826
40.80048,-73.96621
40.73535,-73.9565
40.71556,-73.99234
